date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:04:12	8787/8787	---M--	200	added ('OK')	image/jpeg		http://18.218.198.100:8080/Content/Art/KoboldA.jpg	C:/Users/Kaboo/Documents/Warps-TT/Website/warps-2022-11-13/18.218.198.100_8080/Content/Art/KoboldA.jpg	(from http://18.218.198.100:8080/Content/Compendiums/Monsters/Reptiles_Compendium.php)
18:04:12	7835/7835	---M--	200	added ('OK')	image/jpeg		http://18.218.198.100:8080/Content/Art/LizardmanA.jpg	C:/Users/Kaboo/Documents/Warps-TT/Website/warps-2022-11-13/18.218.198.100_8080/Content/Art/LizardmanA.jpg	(from http://18.218.198.100:8080/Content/Compendiums/Monsters/Reptiles_Compendium.php)
18:04:13	228815/228815	---M--	200	added ('OK')	image/jpeg		http://18.218.198.100:8080/Content/Art/GelantinousCube.jpeg	C:/Users/Kaboo/Documents/Warps-TT/Website/warps-2022-11-13/18.218.198.100_8080/Content/Art/GelantinousCube.jpg	(from http://18.218.198.100:8080/Content/Compendiums/Monsters/Plant_Compendium.php)
18:04:14	456098/456098	---M--	200	added ('OK')	image/png		http://18.218.198.100:8080/Content/Art/Enten.png	C:/Users/Kaboo/Documents/Warps-TT/Website/warps-2022-11-13/18.218.198.100_8080/Content/Art/Enten.png	(from http://18.218.198.100:8080/Content/Compendiums/Monsters/Plant_Compendium.php)
18:04:15	149700/149700	---M--	200	added ('OK')	image/png		http://18.218.198.100:8080/Content/Art/BasaliskMinor.png	C:/Users/Kaboo/Documents/Warps-TT/Website/warps-2022-11-13/18.218.198.100_8080/Content/Art/BasaliskMinor.png	(from http://18.218.198.100:8080/Content/Compendiums/Monsters/Reptiles_Compendium.php)
18:04:19	240616/240616	---M--	200	added ('OK')	image/png		http://18.218.198.100:8080/Content/Art/Zombie.png	C:/Users/Kaboo/Documents/Warps-TT/Website/warps-2022-11-13/18.218.198.100_8080/Content/Art/Zombie.png	(from http://18.218.198.100:8080/Content/Compendiums/Monsters/Undead_Compendium.php)
18:04:19	347503/347503	---M--	200	added ('OK')	image/jpeg		http://18.218.198.100:8080/Content/Art/Crocodile.jpg	C:/Users/Kaboo/Documents/Warps-TT/Website/warps-2022-11-13/18.218.198.100_8080/Content/Art/Crocodile.jpg	(from http://18.218.198.100:8080/Content/Compendiums/Monsters/Reptiles_Compendium.php)
18:04:19	456163/456163	---M--	200	added ('OK')	image/jpeg		http://18.218.198.100:8080/Content/Art/BasaliskMajor.jpeg	C:/Users/Kaboo/Documents/Warps-TT/Website/warps-2022-11-13/18.218.198.100_8080/Content/Art/BasaliskMajor.jpg	(from http://18.218.198.100:8080/Content/Compendiums/Monsters/Reptiles_Compendium.php)
18:04:20	15345/15345	---M--	200	added ('OK')	image/jpeg		http://18.218.198.100:8080/Content/Art/TarZombie.jpg	C:/Users/Kaboo/Documents/Warps-TT/Website/warps-2022-11-13/18.218.198.100_8080/Content/Art/TarZombie.jpg	(from http://18.218.198.100:8080/Content/Compendiums/Monsters/Undead_Compendium.php)
18:04:22	173158/173158	---M--	200	added ('OK')	image/jpeg		http://18.218.198.100:8080/Content/Art/GhoulA.jpg	C:/Users/Kaboo/Documents/Warps-TT/Website/warps-2022-11-13/18.218.198.100_8080/Content/Art/GhoulA.jpg	(from http://18.218.198.100:8080/Content/Compendiums/Monsters/Undead_Compendium.php)
18:04:22	73739/73739	---M--	200	added ('OK')	image/jpeg		http://18.218.198.100:8080/Content/Art/SkeletonArcher.jpg	C:/Users/Kaboo/Documents/Warps-TT/Website/warps-2022-11-13/18.218.198.100_8080/Content/Art/SkeletonArcher.jpg	(from http://18.218.198.100:8080/Content/Compendiums/Monsters/Undead_Compendium.php)
18:04:24	732595/732595	---M--	200	added ('OK')	image/png		http://18.218.198.100:8080/Content/Art/viper.png	C:/Users/Kaboo/Documents/Warps-TT/Website/warps-2022-11-13/18.218.198.100_8080/Content/Art/viper.png	(from http://18.218.198.100:8080/Content/Compendiums/Monsters/Reptiles_Compendium.php)
18:04:25	367932/367932	---M--	200	added ('OK')	image/jpeg		http://18.218.198.100:8080/Content/Art/Skeleton.jpeg	C:/Users/Kaboo/Documents/Warps-TT/Website/warps-2022-11-13/18.218.198.100_8080/Content/Art/Skeleton.jpg	(from http://18.218.198.100:8080/Content/Compendiums/Monsters/Undead_Compendium.php)
18:04:30	347394/347394	---M--	200	added ('OK')	image/jpeg		http://18.218.198.100:8080/Content/Art/GiantBat.jpg	C:/Users/Kaboo/Documents/Warps-TT/Website/warps-2022-11-13/18.218.198.100_8080/Content/Art/GiantBat.jpg	(from http://18.218.198.100:8080/Content/Compendiums/Monsters/Vampires_Compendium.php)
18:04:31	570563/570563	---M--	200	added ('OK')	image/png		http://18.218.198.100:8080/Content/Art/BatSwarm.png	C:/Users/Kaboo/Documents/Warps-TT/Website/warps-2022-11-13/18.218.198.100_8080/Content/Art/BatSwarm.png	(from http://18.218.198.100:8080/Content/Compendiums/Monsters/Vampires_Compendium.php)
18:04:33	481743/481743	---M--	200	added ('OK')	image/png		http://18.218.198.100:8080/Content/Art/ManBat.png	C:/Users/Kaboo/Documents/Warps-TT/Website/warps-2022-11-13/18.218.198.100_8080/Content/Art/ManBat.png	(from http://18.218.198.100:8080/Content/Compendiums/Monsters/Vampires_Compendium.php)
18:04:34	772747/772747	---M--	200	added ('OK')	image/png		http://18.218.198.100:8080/Content/Art/Formorian.png	C:/Users/Kaboo/Documents/Warps-TT/Website/warps-2022-11-13/18.218.198.100_8080/Content/Art/Formorian.png	(from http://18.218.198.100:8080/Content/Compendiums/Monsters/Underground_Compendium.php)
18:04:36	316708/316708	---M--	200	added ('OK')	image/jpeg		http://18.218.198.100:8080/Content/Art/VampireThrall.jpeg	C:/Users/Kaboo/Documents/Warps-TT/Website/warps-2022-11-13/18.218.198.100_8080/Content/Art/VampireThrall.jpg	(from http://18.218.198.100:8080/Content/Compendiums/Monsters/Vampires_Compendium.php)
18:04:36	567/567	---M--	404	error ('Not%20Found')	text/html		http://18.218.198.100:8080/Resources/Art/Images/dmg_white.svg	C:/Users/Kaboo/Documents/Warps-TT/Website/warps-2022-11-13/18.218.198.100_8080/Resources/Art/Images/dmg_white.c1.delayed	(from http://18.218.198.100:8080/Resources/Art/Images/skull_white.svg)
18:04:37	429086/429086	---M--	200	added ('OK')	image/png		http://18.218.198.100:8080/Content/Art/VampireFletching.png	C:/Users/Kaboo/Documents/Warps-TT/Website/warps-2022-11-13/18.218.198.100_8080/Content/Art/VampireFletching.png	(from http://18.218.198.100:8080/Content/Compendiums/Monsters/Vampires_Compendium.php)
18:04:39	462606/462606	---M--	200	added ('OK')	image/png		http://18.218.198.100:8080/Content/Art/VampireLord2.png	C:/Users/Kaboo/Documents/Warps-TT/Website/warps-2022-11-13/18.218.198.100_8080/Content/Art/VampireLord2.png	(from http://18.218.198.100:8080/Content/Compendiums/Monsters/Vampires_Compendium.php)
18:04:40	681829/681829	---M--	200	added ('OK')	image/png		http://18.218.198.100:8080/Content/Art/VampireSucubus.png	C:/Users/Kaboo/Documents/Warps-TT/Website/warps-2022-11-13/18.218.198.100_8080/Content/Art/VampireSucubus.png	(from http://18.218.198.100:8080/Content/Compendiums/Monsters/Vampires_Compendium.php)
